NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
PALLARS JUSSA;25;2020-06-03;2020-06-09;Si;;;414.9377;1;12448.1327;30;6.2500;0;0;0
PALLARS JUSSA;25;2020-06-03;2020-06-09;No;28.354;1.14286;16.5398;2;860.0727;104;2.0619;0;0;0
PALLARS JUSSA;25;2020-06-02;2020-06-08;Si;;;414.9377;1;24481.3278;59;4.7619;0;0;0
PALLARS JUSSA;25;2020-06-02;2020-06-08;No;31.8983;1.28571;24.8097;3;992.3916;120;2.8037;0;0;0
PALLARS JUSSA;25;2020-06-01;2020-06-07;Si;;;414.9377;1;24481.3278;59;4.7619;0;0;0
PALLARS JUSSA;25;2020-06-01;2020-06-07;No;31.8983;1.28571;24.8097;3;901.4224;109;3.1579;0;0;0
PALLARS JUSSA;25;2020-05-31;2020-06-06;Si;;;414.9377;1;24481.3278;59;4.7619;0;0;0
PALLARS JUSSA;25;2020-05-31;2020-06-06;No;28.354;1.14286;24.8097;3;901.4224;109;3.1579;0;0;0
PALLARS JUSSA;25;2020-05-30;2020-06-05;No;24.8098;1.0;24.8097;3;942.7720;114;3.0000;0;0;0
PALLARS JUSSA;25;2020-05-30;2020-06-05;Si;;;414.9377;1;24896.2655;60;4.5455;0;0;0
PALLARS JUSSA;25;2020-05-29;2020-06-04;Si;;;0.0000;0;24481.3278;59;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-29;2020-06-04;No;11.8142;0.714286;16.5398;2;851.8028;103;2.2472;0;0;0
PALLARS JUSSA;25;2020-05-28;2020-06-03;Si;;;0.0000;0;24481.3278;59;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-28;2020-06-03;No;7.08851;0.428571;16.5398;2;843.5329;102;2.2989;0;0;0
PALLARS JUSSA;25;2020-05-27;2020-06-02;Si;;;0.0000;0;12863.0705;31;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-27;2020-06-02;No;1.18142;0.142857;8.2699;1;645.0545;78;1.4493;0;0;0
PALLARS JUSSA;25;2020-05-26;2020-06-01;No;0.0;0.0;0.0000;0;587.1650;71;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-26;2020-06-01;Si;;;0.0000;0;414.9377;1;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-25;2020-05-31;No;0.0;0.0;0.0000;0;562.3552;68;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-25;2020-05-31;Si;;;0.0000;0;414.9377;1;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-24;2020-05-30;Si;;;0.0000;0;414.9377;1;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-24;2020-05-30;No;0.0;0.0;0.0000;0;587.1650;71;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-23;2020-05-29;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-23;2020-05-29;No;0.0;0.0;0.0000;0;587.1650;71;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-22;2020-05-28;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-22;2020-05-28;No;0.0;0.0;0.0000;0;578.8951;70;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-21;2020-05-27;No;0.0;0.0;0.0000;0;554.0853;67;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-21;2020-05-27;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-20;2020-05-26;No;0.0;0.0;0.0000;0;760.8336;92;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-20;2020-05-26;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-19;2020-05-25;Si;;;1244.8132;3;21991.7012;53;14.2857;0;0;0
PALLARS JUSSA;25;2020-05-19;2020-05-25;No;0.0;0.0;0.0000;0;835.2629;101;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-18;2020-05-24;Si;;;1244.8132;3;23236.5145;56;13.0435;0;0;0
PALLARS JUSSA;25;2020-05-18;2020-05-24;No;0.0;0.0;0.0000;0;992.3916;120;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-17;2020-05-23;Si;;;1659.7510;4;23651.4522;57;16.6667;1;0;0
PALLARS JUSSA;25;2020-05-17;2020-05-23;No;1.18142;0.142857;0.0000;0;975.8518;118;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-16;2020-05-22;No;2.36284;0.285714;0.0000;0;934.5021;113;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-16;2020-05-22;Si;;;1659.7510;4;23651.4522;57;16.6667;1;0;0
PALLARS JUSSA;25;2020-05-15;2020-05-21;Si;;;1659.7510;4;23651.4522;57;16.6667;1;0;0
PALLARS JUSSA;25;2020-05-15;2020-05-21;No;3.54426;0.428571;8.2699;1;1008.9315;122;0.9804;0;0;0
PALLARS JUSSA;25;2020-05-14;2020-05-20;Si;;;1659.7510;4;23651.4522;57;16.6667;1;0;0
PALLARS JUSSA;25;2020-05-14;2020-05-20;No;3.54426;0.428571;8.2699;1;967.5818;117;1.0204;0;0;0
PALLARS JUSSA;25;2020-05-13;2020-05-19;Si;;;1659.7510;4;37344.3983;90;7.0175;1;0;0
PALLARS JUSSA;25;2020-05-13;2020-05-19;No;3.54426;0.428571;8.2699;1;1116.4406;135;0.8065;0;0;0
PALLARS JUSSA;25;2020-05-12;2020-05-18;Si;;;414.9377;1;30290.4564;73;1.3889;1;0;0
PALLARS JUSSA;25;2020-05-12;2020-05-18;No;3.54426;0.428571;8.2699;1;1116.4406;135;0.7692;0;0;0
PALLARS JUSSA;25;2020-05-11;2020-05-17;No;7.08851;0.428571;8.2699;1;909.6923;110;0.9524;0;0;0
PALLARS JUSSA;25;2020-05-11;2020-05-17;Si;;;414.9377;1;29045.6431;70;1.4286;1;0;0
PALLARS JUSSA;25;2020-05-10;2020-05-16;Si;;;0.0000;0;28630.7053;69;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-10;2020-05-16;No;4.72567;0.285714;8.2699;1;909.6923;110;0.9524;0;0;0
PALLARS JUSSA;25;2020-05-09;2020-05-15;Si;;;0.0000;0;28630.7053;69;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-09;2020-05-15;No;2.36284;0.142857;8.2699;1;901.4224;109;0.9615;0;0;0
PALLARS JUSSA;25;2020-05-08;2020-05-14;Si;;;0.0000;0;28630.7053;69;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-08;2020-05-14;No;0.0;0.0;0.0000;0;777.3734;94;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-07;2020-05-13;No;0.0;0.0;0.0000;0;810.4531;98;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-07;2020-05-13;Si;;;0.0000;0;28630.7053;69;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-06;2020-05-12;No;1.18142;0.142857;0.0000;0;562.3552;68;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-06;2020-05-12;Si;;;0.0000;0;18257.2614;44;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-05;2020-05-11;Si;;;414.9377;1;13278.0082;32;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-05;2020-05-11;No;2.36284;0.285714;0.0000;0;471.3860;57;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-04;2020-05-10;Si;;;414.9377;1;21991.7012;53;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-04;2020-05-10;No;7.08851;0.428571;8.2699;1;595.4349;72;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-03;2020-05-09;Si;;;414.9377;1;21991.7012;53;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-03;2020-05-09;No;7.08851;0.428571;8.2699;1;603.7049;73;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-02;2020-05-08;No;7.08851;0.428571;8.2699;1;603.7049;73;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-02;2020-05-08;Si;;;414.9377;1;21991.7012;53;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-01;2020-05-07;Si;;;414.9377;1;24066.3900;58;0.0000;0;0;0
PALLARS JUSSA;25;2020-05-01;2020-05-07;No;10.6328;0.428571;8.2699;1;595.4349;72;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-30;2020-05-06;Si;;;414.9377;1;31950.2074;77;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-30;2020-05-06;No;10.6328;0.428571;8.2699;1;727.7538;88;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-29;2020-05-05;Si;;;414.9377;1;36514.5228;88;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-29;2020-05-05;No;10.6328;0.428571;8.2699;1;785.6434;95;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-28;2020-05-04;Si;;;0.0000;0;26556.0165;64;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-28;2020-05-04;No;10.6328;0.428571;8.2699;1;669.8643;81;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-27;2020-05-03;No;7.08851;0.428571;8.2699;1;537.5454;65;1.7241;0;0;0
PALLARS JUSSA;25;2020-04-27;2020-05-03;Si;;;0.0000;0;17842.3236;43;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-26;2020-05-02;Si;;;0.0000;0;17842.3236;43;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-26;2020-05-02;No;9.45135;0.571429;8.2699;1;521.0056;63;1.7857;0;0;0
PALLARS JUSSA;25;2020-04-25;2020-05-01;Si;;;0.0000;0;17842.3236;43;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-25;2020-05-01;No;11.8142;0.714286;8.2699;1;529.2755;64;1.7544;0;0;0
PALLARS JUSSA;25;2020-04-24;2020-04-30;Si;;;0.0000;0;15767.6348;38;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-24;2020-04-30;No;14.177;0.857143;16.5398;2;512.7356;62;3.5714;0;0;0
PALLARS JUSSA;25;2020-04-23;2020-04-29;No;28.354;0.857143;16.5398;2;396.9566;48;5.4054;0;0;0
PALLARS JUSSA;25;2020-04-23;2020-04-29;Si;;;0.0000;0;7883.8174;19;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-22;2020-04-28;No;29.5355;0.714286;16.5398;2;289.4475;35;8.0000;0;0;0
PALLARS JUSSA;25;2020-04-22;2020-04-28;Si;;;0.0000;0;1244.8132;3;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-21;2020-04-27;Si;;;0.0000;0;1244.8132;3;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-21;2020-04-27;No;28.354;0.571429;16.5398;2;347.3370;42;6.2500;0;0;0
PALLARS JUSSA;25;2020-04-20;2020-04-26;Si;;;0.0000;0;1244.8132;3;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-20;2020-04-26;No;17.7213;0.428571;8.2699;1;330.7972;40;3.1250;0;0;0
PALLARS JUSSA;25;2020-04-19;2020-04-25;Si;;;0.0000;0;1244.8132;3;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-19;2020-04-25;No;11.8142;0.285714;8.2699;1;330.7972;40;3.1250;0;0;0
PALLARS JUSSA;25;2020-04-18;2020-04-24;No;21.2655;0.428571;8.2699;1;363.8769;44;5.7143;0;0;0
PALLARS JUSSA;25;2020-04-18;2020-04-24;Si;;;0.0000;0;1244.8132;3;0.0000;0;0;0
PALLARS JUSSA;25;2020-04-17;2020-04-23;No;24.8098;0.428571;0.0000;0;396.9566;48;6.0606;0;0;0
PALLARS JUSSA;25;2020-04-17;2020-04-23;Si;;;829.8755;2;2074.6887;5;40.0000;0;0;1
PALLARS JUSSA;25;2020-04-16;2020-04-22;Si;;;829.8755;2;2904.5643;7;28.5714;0;0;1
PALLARS JUSSA;25;2020-04-16;2020-04-22;No;35.8364;0.619048;16.5398;2;372.1468;45;10.0000;0;0;0
PALLARS JUSSA;25;2020-04-15;2020-04-21;Si;;;829.8755;2;1659.7510;4;50.0000;0;0;1
PALLARS JUSSA;25;2020-04-15;2020-04-21;No;44.1063;0.761905;24.8097;3;363.8769;44;11.5385;0;0;0
PALLARS JUSSA;25;2020-04-14;2020-04-20;Si;;;1244.8132;3;10373.4439;25;17.3913;0;0;1
PALLARS JUSSA;25;2020-04-14;2020-04-20;No;59.8585;0.904762;33.0797;4;446.5762;54;8.1081;0;0;0
PALLARS JUSSA;25;2020-04-13;2020-04-19;No;85.5544;0.940476;33.0797;4;438.3063;53;8.3333;0;0;0
PALLARS JUSSA;25;2020-04-13;2020-04-19;Si;;;2489.6265;6;10373.4439;25;17.3913;0;0;1
PALLARS JUSSA;25;2020-04-12;2020-04-18;Si;;;2489.6265;6;10373.4439;25;17.3913;0;0;1
PALLARS JUSSA;25;2020-04-12;2020-04-18;No;95.3011;1.04762;33.0797;4;430.0363;52;8.5714;0;0;0
PALLARS JUSSA;25;2020-04-11;2020-04-17;Si;;;2489.6265;6;11618.2572;28;16.0000;0;0;1
PALLARS JUSSA;25;2020-04-11;2020-04-17;No;82.3055;0.904762;41.3496;5;396.9566;48;9.3750;0;0;0
PALLARS JUSSA;25;2020-04-10;2020-04-16;Si;;;1659.7510;4;10788.3817;26;8.6957;0;0;0
PALLARS JUSSA;25;2020-04-10;2020-04-16;No;97.2701;0.904762;57.8895;7;330.7972;40;10.0000;0;0;0
PALLARS JUSSA;25;2020-04-09;2020-04-15;Si;;;4149.3775;10;13278.0082;32;27.5862;0;0;1
PALLARS JUSSA;25;2020-04-09;2020-04-15;No;75.6108;0.761905;41.3496;5;347.3370;42;6.0606;0;0;0
PALLARS JUSSA;25;2020-04-08;2020-04-14;No;73.6418;0.809524;33.0797;4;314.2573;38;6.2500;0;0;0
PALLARS JUSSA;25;2020-04-08;2020-04-14;Si;;;4149.3775;10;13278.0082;32;27.5862;0;0;2
PALLARS JUSSA;25;2020-04-07;2020-04-13;Si;;;3734.4398;9;4979.2531;12;54.5455;0;0;2
PALLARS JUSSA;25;2020-04-07;2020-04-13;No;102.39;1.2381;33.0797;4;190.2084;23;23.5294;0;0;1
PALLARS JUSSA;25;2020-04-06;2020-04-12;Si;;;2489.6265;6;4979.2531;12;54.5455;0;0;2
PALLARS JUSSA;25;2020-04-06;2020-04-12;No;148.366;1.63095;57.8895;7;223.2881;27;23.8095;0;0;2
PALLARS JUSSA;25;2020-04-05;2020-04-11;Si;;;2489.6265;6;4979.2531;12;54.5455;0;0;3
PALLARS JUSSA;25;2020-04-05;2020-04-11;No;164.611;1.80952;57.8895;7;239.8279;29;21.7391;0;0;3
PALLARS JUSSA;25;2020-04-04;2020-04-10;No;171.109;1.88095;49.6195;6;264.6377;32;19.2308;0;0;3
PALLARS JUSSA;25;2020-04-04;2020-04-10;Si;;;2489.6265;6;3734.4398;9;66.6667;0;0;3
PALLARS JUSSA;25;2020-04-03;2020-04-09;No;183.12;1.84524;49.6195;6;289.4475;35;17.2414;0;0;4
PALLARS JUSSA;25;2020-04-03;2020-04-09;Si;;;2489.6265;6;3734.4398;9;66.6667;0;0;4
PALLARS JUSSA;25;2020-04-02;2020-04-08;Si;;;0.0000;0;414.9377;1;0.0000;0;0;4
PALLARS JUSSA;25;2020-04-02;2020-04-08;No;240.222;1.81548;57.8895;7;272.9077;33;21.2121;0;0;4
PALLARS JUSSA;25;2020-04-01;2020-04-07;Si;;;0.0000;0;414.9377;1;0.0000;0;0;5
PALLARS JUSSA;25;2020-04-01;2020-04-07;No;257.579;1.63929;57.8895;7;281.1776;34;23.5294;0;0;6
PALLARS JUSSA;25;2020-03-31;2020-04-06;Si;;;4149.3775;10;5809.1286;14;71.4286;0;0;5
PALLARS JUSSA;25;2020-03-31;2020-04-06;No;179.247;1.08373;49.6195;6;305.9874;37;16.6667;0;0;5
PALLARS JUSSA;25;2020-03-30;2020-04-05;No;134.76;0.678968;33.0797;4;347.3370;42;17.5000;0;0;4
PALLARS JUSSA;25;2020-03-30;2020-04-05;Si;;;7053.9419;17;8713.6929;21;80.9524;0;0;6
PALLARS JUSSA;25;2020-03-29;2020-04-04;No;90.6542;0.456746;33.0797;4;347.3370;42;20.0000;0;0;3
PALLARS JUSSA;25;2020-03-29;2020-04-04;Si;;;7053.9419;17;8713.6929;21;80.9524;0;0;5
PALLARS JUSSA;25;2020-03-28;2020-04-03;Si;;;7053.9419;17;9128.6307;22;77.2727;0;0;5
PALLARS JUSSA;25;2020-03-28;2020-04-03;No;79.4373;0.369444;41.3496;5;355.6070;43;24.3902;0;0;3
PALLARS JUSSA;25;2020-03-27;2020-04-02;Si;;;7468.8796;18;9543.5684;23;78.2609;0;0;4
PALLARS JUSSA;25;2020-03-27;2020-04-02;No;122.365;0.548016;49.6195;6;388.6867;47;26.6667;0;0;3
PALLARS JUSSA;25;2020-03-26;2020-04-01;Si;;;7468.8796;18;9543.5684;23;78.2609;0;0;3
PALLARS JUSSA;25;2020-03-26;2020-04-01;No;169.284;0.787302;74.4293;9;372.1468;45;33.3333;0;0;3
PALLARS JUSSA;25;2020-03-25;2020-03-31;No;289.08;1.34444;99.2391;12;405.2265;49;37.7778;0;0;1
PALLARS JUSSA;25;2020-03-25;2020-03-31;Si;;;7468.8796;18;12448.1327;30;80.0000;0;0;1
PALLARS JUSSA;25;2020-03-24;2020-03-30;No;456.5;1.97143;115.7790;14;396.9566;48;44.4444;0;0;1
PALLARS JUSSA;25;2020-03-24;2020-03-30;Si;;;3734.4398;9;7883.8174;19;89.4737;0;0;2
PALLARS JUSSA;25;2020-03-23;2020-03-29;Si;;;2489.6265;6;5394.1908;13;84.6154;0;0;1
PALLARS JUSSA;25;2020-03-23;2020-03-29;No;544.181;2.26905;165.3986;20;372.1468;45;51.1628;0;0;1
PALLARS JUSSA;25;2020-03-22;2020-03-28;Si;;;4149.3775;10;5809.1286;14;85.7143;0;0;1
PALLARS JUSSA;25;2020-03-22;2020-03-28;No;582.636;2.34841;165.3986;20;355.6070;43;51.2195;0;0;1
PALLARS JUSSA;25;2020-03-21;2020-03-27;Si;;;6224.0663;15;6639.0041;16;93.7500;0;0;1
PALLARS JUSSA;25;2020-03-21;2020-03-27;No;589.863;2.45952;173.6685;21;322.5272;39;51.3514;0;0;1
PALLARS JUSSA;25;2020-03-20;2020-03-26;No;559.559;2.60238;173.6685;21;322.5272;39;45.9459;0;0;0
PALLARS JUSSA;25;2020-03-20;2020-03-26;Si;;;5809.1286;14;7053.9419;17;88.2353;0;0;1
PALLARS JUSSA;25;2020-03-19;2020-03-25;No;500.429;2.63095;140.5888;17;289.4475;35;42.4242;0;0;0
PALLARS JUSSA;25;2020-03-19;2020-03-25;Si;;;6224.0663;15;7053.9419;17;88.2353;0;0;1
PALLARS JUSSA;25;2020-03-18;2020-03-24;Si;;;6224.0663;15;4149.3775;10;90.0000;0;0;1
PALLARS JUSSA;25;2020-03-18;2020-03-24;No;435.156;2.63095;115.7790;14;239.8279;29;35.7143;0;0;0
PALLARS JUSSA;25;2020-03-17;2020-03-23;Si;;;5809.1286;14;2904.5643;7;85.7143;0;0;0
PALLARS JUSSA;25;2020-03-17;2020-03-23;No;368.504;2.34524;115.7790;14;190.2084;23;31.8182;0;0;0
PALLARS JUSSA;25;2020-03-16;2020-03-22;Si;;;4149.3775;10;2489.6265;6;83.3333;0;0;0
PALLARS JUSSA;25;2020-03-16;2020-03-22;No;240.616;2.2381;74.4293;9;157.1286;19;27.7778;0;0;0
PALLARS JUSSA;25;2020-03-15;2020-03-21;No;232.936;2.16667;82.6993;10;173.6685;21;25.0000;0;0;0
PALLARS JUSSA;25;2020-03-15;2020-03-21;Si;;;2489.6265;6;2074.6887;5;80.0000;0;0;0
PALLARS JUSSA;25;2020-03-14;2020-03-20;Si;;;414.9377;1;829.8755;2;50.0000;0;0;0
PALLARS JUSSA;25;2020-03-14;2020-03-20;No;188.436;2.07143;66.1594;8;165.3986;20;21.0526;0;0;0
PALLARS JUSSA;25;2020-03-13;2020-03-19;Si;;;414.9377;1;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-13;2020-03-19;No;118.142;1.78571;41.3496;5;99.2391;12;27.2727;0;0;0
PALLARS JUSSA;25;2020-03-12;2020-03-18;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-12;2020-03-18;No;118.142;1.78571;49.6195;6;74.4293;9;22.2222;0;0;0
PALLARS JUSSA;25;2020-03-11;2020-03-17;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-11;2020-03-17;No;99.2392;1.5;49.6195;6;49.6195;6;33.3333;0;0;0
PALLARS JUSSA;25;2020-03-10;2020-03-16;No;70.8851;1.42857;41.3496;5;41.3496;5;40.0000;0;0;0
PALLARS JUSSA;25;2020-03-10;2020-03-16;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-09;2020-03-15;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-09;2020-03-15;No;44.8939;1.35714;33.0797;4;16.5398;2;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-08;2020-03-14;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-08;2020-03-14;No;31.8983;1.28571;24.8097;3;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-07;2020-03-13;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-07;2020-03-13;No;;;24.8097;3;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-06;2020-03-12;No;;;24.8097;3;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-06;2020-03-12;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-05;2020-03-11;No;;;16.5398;2;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-05;2020-03-11;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-04;2020-03-10;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-04;2020-03-10;No;;;16.5398;2;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-03;2020-03-09;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-03;2020-03-09;No;;;8.2699;1;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-02;2020-03-08;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-02;2020-03-08;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-01;2020-03-07;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-03-01;2020-03-07;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-29;2020-03-06;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-29;2020-03-06;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-28;2020-03-05;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-28;2020-03-05;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-27;2020-03-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-27;2020-03-04;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-26;2020-03-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-26;2020-03-03;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-25;2020-03-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-25;2020-03-02;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-24;2020-03-01;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS JUSSA;25;2020-02-24;2020-03-01;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-29;2020-09-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-29;2020-09-04;No;48.6322;0.714286;51.0638;3;493.6170;29;3.4483;0;0;0
PALLARS SOBIRA;26;2020-08-28;2020-09-03;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-28;2020-09-03;No;14.5897;0.428571;17.0212;1;561.7021;33;3.0303;0;0;0
PALLARS SOBIRA;26;2020-08-27;2020-09-02;No;14.5897;0.285714;17.0212;1;817.0212;48;2.0833;0;0;0
PALLARS SOBIRA;26;2020-08-27;2020-09-02;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-26;2020-09-01;No;7.29483;0.142857;17.0212;1;970.2127;57;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-26;2020-09-01;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-25;2020-08-31;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-25;2020-08-31;No;4.86322;0.142857;0.0000;0;953.1914;56;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-24;2020-08-30;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-24;2020-08-30;No;14.5897;0.285714;0.0000;0;1072.3404;63;1.5873;1;0;0
PALLARS SOBIRA;26;2020-08-23;2020-08-29;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-23;2020-08-29;No;21.8845;0.428571;17.0212;1;1089.3617;64;1.5625;1;0;0
PALLARS SOBIRA;26;2020-08-22;2020-08-28;No;29.1793;0.571429;17.0212;1;1157.4468;68;1.4706;1;0;0
PALLARS SOBIRA;26;2020-08-22;2020-08-28;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-21;2020-08-27;Si;;;0.0000;0;1492.5373;1;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-21;2020-08-27;No;36.4742;0.714286;17.0212;1;1089.3617;64;3.1250;1;0;0
PALLARS SOBIRA;26;2020-08-20;2020-08-26;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-20;2020-08-26;No;58.3587;0.857143;34.0425;2;834.0425;49;4.0816;1;0;0
PALLARS SOBIRA;26;2020-08-19;2020-08-25;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-19;2020-08-25;No;68.0851;1.0;34.0425;2;663.8297;39;5.1282;1;0;0
PALLARS SOBIRA;26;2020-08-18;2020-08-24;Si;;;0.0000;0;4477.6119;3;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-18;2020-08-24;No;68.0851;1.0;34.0425;2;731.9148;43;4.6512;1;0;0
PALLARS SOBIRA;26;2020-08-17;2020-08-23;No;85.1064;1.0;51.0638;3;714.8936;42;4.7619;0;0;0
PALLARS SOBIRA;26;2020-08-17;2020-08-23;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
PALLARS SOBIRA;26;2020-08-16;2020-08-22;Si;;;0.0000;0;2985.0746;2;0.0000;0;0;0
